0,0.248071
1,0.139319
2,0.132056
3,0.131943
4,0.13167
5,0.13123
6,0.130165
7,0.129752
8,0.122758
9,0.114051
10,0.101299
11,0.086533
12,0.0695492
13,0.0605662
14,0.0557652
15,0.0535961
16,0.0521443
17,0.0512131
18,0.0509851
19,0.0503454
20,0.0497896
21,0.0494325
22,0.0498614
23,0.0488757
24,0.0487199
25,0.0494343
26,0.048176
27,0.0482246
28,0.0482717
29,0.0475061
30,0.0475077
31,0.0475026
32,0.047133
33,0.0467201
34,0.0465392
35,0.0469077
36,0.0464836
37,0.0467532
38,0.0456991
39,0.0454193
40,0.0456375
41,0.0450815
42,0.0456045
43,0.0450556
44,0.0440994
45,0.0455439
46,0.0440506
47,0.0451733
48,0.0448702
49,0.0427706
50,0.0420769
51,0.0421658
52,0.041279
53,0.0410055
54,0.0405892
55,0.0400837
56,0.0397314
57,0.039343
58,0.038964
59,0.0384723
60,0.0382043
61,0.037558
62,0.0383484
63,0.0365883
64,0.0361394
65,0.0357932
66,0.0354964
67,0.034993
68,0.0344746
69,0.0340457
70,0.0335769
71,0.033242
72,0.0331656
73,0.0325276
74,0.0320659
75,0.0317453
76,0.0316302
77,0.0310341
78,0.0307779
79,0.0304355
80,0.030067
81,0.0295436
82,0.0292191
83,0.0288103
84,0.0285774
85,0.0295218
86,0.028147
87,0.0278756
88,0.0273513
89,0.0271179
90,0.0270559
91,0.0267898
92,0.0268867
93,0.0262153
94,0.0259429
95,0.025821
96,0.025895
97,0.0254127
98,0.0252193
99,0.0249558
100,0.0248421
101,0.0245878
102,0.0245161
103,0.0248381
104,0.0241067
105,0.024053
106,0.0238105
107,0.0236892
108,0.0239683
109,0.0234501
110,0.0236569
111,0.023388
112,0.0231111
113,0.0229844
114,0.0230532
115,0.0230933
116,0.0228263
117,0.0230373
118,0.0228123
119,0.0224744
120,0.0223649
121,0.022235
122,0.0223978
123,0.0221633
124,0.0220246
125,0.0219491
126,0.0221721
127,0.0217977
128,0.0217988
129,0.0222488
130,0.021913
131,0.0215159
132,0.0214988
133,0.0215031
134,0.0217835
135,0.0213778
136,0.0214681
137,0.0213092
138,0.0212935
139,0.0211205
140,0.0212113
141,0.0210064
142,0.0210893
143,0.0213569
144,0.0212324
145,0.0208422
146,0.0210893
147,0.0210667
148,0.0207156
149,0.0207846
150,0.0207138
151,0.0207741
152,0.0205537
153,0.020615
154,0.0213876
155,0.0204141
156,0.0204396
157,0.0204096
158,0.0205168
159,0.020475
160,0.0204719
161,0.0204677
162,0.020176
163,0.0202709
164,0.0203645
165,0.0201117
166,0.0201987
167,0.0200148
168,0.02021
169,0.0200221
170,0.0199423
171,0.0199317
172,0.0200488
173,0.0198638
174,0.0198595
175,0.0200439
176,0.0197888
177,0.0198089
178,0.0197948
179,0.019981
180,0.0197667
181,0.0198094
182,0.0198033
183,0.0196649
184,0.0196766
185,0.020314
186,0.0196819
187,0.0196765
188,0.0198919
189,0.0195768
190,0.0203387
191,0.0196643
192,0.0213042
193,0.0203852
194,0.0197379
195,0.0196343
196,0.0197958
197,0.0196176
198,0.0199348
199,0.0195542
200,0.0194308
201,0.0194172
202,0.0194508
203,0.0199312
204,0.0197922
205,0.0193975
206,0.0194247
207,0.0195264
208,0.0210879
209,0.0198877
210,0.0194944
211,0.0193647
212,0.0193924
213,0.0195155
214,0.0196353
215,0.0193168
216,0.0197813
217,0.0194005
218,0.0194875
219,0.0194438
220,0.019314
221,0.0192726
222,0.0195377
223,0.0192469
224,0.0193192
225,0.0193434
226,0.0201667
227,0.0191963
228,0.0193119
229,0.0202768
230,0.0194128
231,0.0192835
232,0.0193985
233,0.0195042
234,0.0192059
235,0.0194262
236,0.0194447
237,0.0202076
238,0.0191215
239,0.0191187
240,0.0192889
241,0.0194362
242,0.0191639
243,0.0191286
244,0.0200777
245,0.0191821
246,0.0192728
247,0.0195665
248,0.0192958
249,0.0199357
250,0.0192072
251,0.0193317
252,0.0191198
253,0.0190625
254,0.0192868
255,0.0192771
256,0.0199257
257,0.0192806
258,0.0190457
259,0.0191334
260,0.0189869
261,0.0189775
262,0.0190741
263,0.0190666
264,0.0189749
265,0.0203486
266,0.0189782
267,0.0189661
268,0.0190197
269,0.0190404
270,0.0191638
271,0.0192723
272,0.0194896
273,0.01917
274,0.0193361
