0,0.247918
1,0.246785
2,0.245607
3,0.244384
4,0.243114
5,0.241795
6,0.240428
7,0.239011
8,0.237544
9,0.236025
10,0.234453
11,0.232829
12,0.231152
13,0.229421
14,0.227637
15,0.225799
16,0.223907
17,0.221963
18,0.219966
19,0.217918
20,0.21582
21,0.213673
22,0.211478
23,0.209238
24,0.206956
25,0.204633
26,0.202274
27,0.19988
28,0.197457
29,0.195008
30,0.192537
31,0.19005
32,0.187551
33,0.185047
34,0.182543
35,0.180045
36,0.17756
37,0.175095
38,0.172655
39,0.17025
40,0.167884
41,0.165566
42,0.163303
43,0.1611
44,0.158966
45,0.156906
46,0.154927
47,0.153033
48,0.15123
49,0.149522
50,0.147912
51,0.146404
52,0.144998
53,0.143696
54,0.142499
55,0.141405
56,0.140412
57,0.139518
58,0.138719
59,0.138012
60,0.13739
61,0.136849
62,0.136383
63,0.135986
64,0.13565
65,0.13537
66,0.135138
67,0.134949
68,0.134796
69,0.134674
70,0.134577
71,0.134502
72,0.134442
73,0.134395
74,0.134358
75,0.134328
76,0.134302
77,0.134279
78,0.134257
79,0.134234
80,0.13421
81,0.134183
82,0.134152
83,0.134116
84,0.134073
85,0.134021
86,0.133957
87,0.13388
88,0.133785
89,0.133668
90,0.13352
91,0.133334
92,0.133098
93,0.132795
94,0.132404
95,0.131894
96,0.131225
97,0.130341
98,0.129165
99,0.127594
100,0.125491
101,0.122682
102,0.118956
103,0.114085
104,0.107877
105,0.100275
106,0.0914978
107,0.0821639
108,0.073264
109,0.0658456
110,0.0605123
111,0.0571449
112,0.0551353
113,0.0538583
114,0.0529284
115,0.0521765
116,0.0515426
117,0.0510043
118,0.0505478
119,0.0501604
120,0.0498311
121,0.0495894
122,0.0495894
123,0.0495894
124,0.0495195
125,0.0495195
126,0.0493931
127,0.0492904
128,0.0492016
129,0.0491272
130,0.0490803
131,0.0490803
132,0.048936
133,0.0488399
134,0.0487575
135,0.0486792
136,0.0486021
137,0.0485268
138,0.048457
139,0.0484052
140,0.0484052
141,0.0483052
142,0.0482236
143,0.0481476
144,0.0480736
145,0.0480021
146,0.0479384
147,0.047899
148,0.047899
149,0.0477845
150,0.0476964
151,0.0476165
152,0.0475396
153,0.0474661
154,0.0474018
155,0.0473651
156,0.0473651
157,0.0472356
158,0.0471387
159,0.0470519
160,0.0469683
161,0.0468875
162,0.046814
163,0.0467642
164,0.0467642
165,0.046629
166,0.0465263
167,0.0464321
168,0.0463394
169,0.0462468
170,0.0461568
171,0.0460792
172,0.0460438
173,0.0460438
174,0.0458877
175,0.0457672
176,0.0456594
177,0.0455592
178,0.0454702
179,0.0454108
180,0.0454108
181,0.0452236
182,0.0450916
183,0.0449733
184,0.0448568
185,0.0447381
186,0.0446174
187,0.0444989
188,0.0443966
189,0.0443527
190,0.0443527
191,0.0441627
192,0.0440106
193,0.0438761
194,0.0437556
195,0.0436631
196,0.0436392
197,0.0436392
198,0.0433451
199,0.0431512
200,0.0429889
201,0.0428361
202,0.042688
203,0.042548
204,0.0424338
205,0.0423957
206,0.0423957
207,0.0421135
208,0.041908
209,0.0417302
210,0.0415644
211,0.0414121
212,0.0412891
213,0.0412476
214,0.0412476
215,0.0409122
216,0.0406829
217,0.0404861
218,0.0403014
219,0.0401237
220,0.0399612
221,0.0398398
222,0.0398398
223,0.0395506
224,0.0393348
225,0.0391382
226,0.0389438
227,0.038747
228,0.0385482
229,0.0383547
230,0.0381873
231,0.0381112
232,0.0381112
233,0.0378129
234,0.0375775
235,0.0373688
236,0.0371827
237,0.0370333
238,0.0369741
239,0.0369741
240,0.0365587
241,0.0362891
242,0.0360625
243,0.0358499
244,0.0356424
245,0.0354425
246,0.0352633
247,0.0351464
248,0.0351464
249,0.0348285
250,0.0345883
251,0.0343719
252,0.0341639
253,0.033961
254,0.0337702
255,0.0336134
256,0.0335559
257,0.0335559
258,0.0332133
259,0.0329637
260,0.0327489
261,0.0325539
262,0.0323809
263,0.0322534
264,0.0322375
265,0.0322375
266,0.0318333
267,0.0315697
268,0.0313559
269,0.031163
270,0.0309861
271,0.0308335
272,0.0307379
273,0.0307379
274,0.0304245
275,0.0302105
276,0.0300253
277,0.0298491
278,0.0296756
279,0.0295057
280,0.0293455
281,0.0292153
282,0.0291717
283,0.0291717
284,0.0289128
285,0.028719
286,0.0285549
287,0.0284121
288,0.0283003
289,0.0282529
290,0.0282529
291,0.0279468
292,0.0277554
293,0.0275993
294,0.0274551
295,0.0273162
296,0.0271827
297,0.0270611
298,0.0269705
299,0.0269673
300,0.0269673
301,0.0267377
302,0.0265763
303,0.0264453
304,0.0263365
305,0.0262577
306,0.0262414
307,0.0262414
308,0.0259724
309,0.0258141
310,0.0256898
311,0.0255778
312,0.0254715
313,0.0253712
314,0.0252827
315,0.025224
316,0.025224
317,0.0250714
318,0.0249594
319,0.0248604
320,0.0247664
321,0.0246756
322,0.02459
323,0.0245172
324,0.0244795
325,0.0244795
326,0.0243451
327,0.0242455
328,0.0241591
329,0.0240798
330,0.024008
331,0.0239508
332,0.0239291
333,0.0239291
334,0.0237899
335,0.023696
336,0.0236178
337,0.0235463
338,0.0234801
339,0.023422
340,0.0233831
341,0.0233831
342,0.023277
343,0.023202
344,0.0231364
345,0.0230738
346,0.0230126
347,0.0229531
348,0.0228984
349,0.0228573
350,0.0228558
351,0.0228558
352,0.0227612
353,0.022693
354,0.0226382
355,0.0225957
356,0.022573
357,0.022573
358,0.0224595
359,0.0223939
360,0.0223411
361,0.0222919
362,0.0222435
363,0.0221952
364,0.0221476
365,0.0221029
366,0.0220672
367,0.0220599
368,0.0220599
369,0.0219926
370,0.0219419
371,0.0219007
372,0.0218698
373,0.0218577
374,0.0218577
375,0.0217632
376,0.0217083
377,0.0216647
378,0.0216245
379,0.0215855
380,0.0215472
381,0.0215109
382,0.0214801
383,0.0214654
384,0.0214654
385,0.0214093
386,0.0213668
387,0.0213299
388,0.0212966
389,0.0212685
390,0.0212514
391,0.0212514
392,0.0211914
393,0.0211513
394,0.0211169
395,0.0210843
396,0.0210523
397,0.021021
398,0.0209919
399,0.0209692
400,0.0209658
